split,xml_file,filename,class,img_width,img_height,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,aspect_ratio
train,inclusion_88.xml,inclusion_88.jpg,inclusion,200,200,36,88,47,110,11,22,242,0.5
train,inclusion_88.xml,inclusion_88.jpg,inclusion,200,200,37,142,49,170,12,28,336,0.42857142857142855
train,inclusion_89.xml,inclusion_89.jpg,inclusion,200,200,75,58,115,123,40,65,2600,0.6153846153846154
train,inclusion_89.xml,inclusion_89.jpg,inclusion,200,200,126,1,157,98,31,97,3007,0.31958762886597936
train,inclusion_89.xml,inclusion_89.jpg,inclusion,200,200,166,137,188,177,22,40,880,0.55
train,inclusion_89.xml,inclusion_89.jpg,inclusion,200,200,28,21,42,46,14,25,350,0.56
train,inclusion_89.xml,inclusion_89.jpg,inclusion,200,200,28,74,43,104,15,30,450,0.5
train,inclusion_9.xml,inclusion_9.jpg,inclusion,200,200,1,64,122,93,121,29,3509,4.172413793103448
train,inclusion_90.xml,inclusion_90.jpg,inclusion,200,200,35,1,72,91,37,90,3330,0.4111111111111111
train,inclusion_91.xml,inclusion_91.jpg,inclusion,200,200,69,44,108,114,39,70,2730,0.5571428571428572
train,inclusion_91.xml,inclusion_91.jpg,inclusion,200,200,42,8,65,74,23,66,1518,0.3484848484848485
train,inclusion_91.xml,inclusion_91.jpg,inclusion,200,200,28,119,58,186,30,67,2010,0.44776119402985076
train,inclusion_91.xml,inclusion_91.jpg,inclusion,200,200,25,1,36,24,11,23,253,0.4782608695652174
train,inclusion_92.xml,inclusion_92.jpg,inclusion,200,200,120,58,154,180,34,122,4148,0.2786885245901639
train,inclusion_92.xml,inclusion_92.jpg,inclusion,200,200,148,45,170,84,22,39,858,0.5641025641025641
train,inclusion_92.xml,inclusion_92.jpg,inclusion,200,200,29,32,61,77,32,45,1440,0.7111111111111111
train,inclusion_92.xml,inclusion_92.jpg,inclusion,200,200,79,1,96,37,17,36,612,0.4722222222222222
train,inclusion_93.xml,inclusion_93.jpg,inclusion,200,200,42,57,76,133,34,76,2584,0.4473684210526316
train,inclusion_93.xml,inclusion_93.jpg,inclusion,200,200,85,89,115,184,30,95,2850,0.3157894736842105
train,inclusion_93.xml,inclusion_93.jpg,inclusion,200,200,150,95,175,182,25,87,2175,0.28735632183908044
train,inclusion_93.xml,inclusion_93.jpg,inclusion,200,200,154,25,179,85,25,60,1500,0.4166666666666667
train,inclusion_93.xml,inclusion_93.jpg,inclusion,200,200,42,22,60,60,18,38,684,0.47368421052631576
train,inclusion_94.xml,inclusion_94.jpg,inclusion,200,200,8,2,38,93,30,91,2730,0.32967032967032966
train,inclusion_94.xml,inclusion_94.jpg,inclusion,200,200,69,9,99,88,30,79,2370,0.379746835443038
train,inclusion_94.xml,inclusion_94.jpg,inclusion,200,200,18,110,43,198,25,88,2200,0.2840909090909091
train,inclusion_94.xml,inclusion_94.jpg,inclusion,200,200,115,119,146,184,31,65,2015,0.47692307692307695
train,inclusion_94.xml,inclusion_94.jpg,inclusion,200,200,136,43,159,101,23,58,1334,0.39655172413793105
train,inclusion_94.xml,inclusion_94.jpg,inclusion,200,200,105,30,128,55,23,25,575,0.92
train,inclusion_95.xml,inclusion_95.jpg,inclusion,200,200,37,4,67,131,30,127,3810,0.23622047244094488
train,inclusion_95.xml,inclusion_95.jpg,inclusion,200,200,139,9,175,72,36,63,2268,0.5714285714285714
train,inclusion_95.xml,inclusion_95.jpg,inclusion,200,200,136,84,160,147,24,63,1512,0.38095238095238093
train,inclusion_96.xml,inclusion_96.jpg,inclusion,200,200,119,57,156,160,37,103,3811,0.3592233009708738
train,inclusion_96.xml,inclusion_96.jpg,inclusion,200,200,30,58,55,109,25,51,1275,0.49019607843137253
train,inclusion_96.xml,inclusion_96.jpg,inclusion,200,200,32,144,60,199,28,55,1540,0.509090909090909
train,inclusion_97.xml,inclusion_97.jpg,inclusion,200,200,150,26,188,154,38,128,4864,0.296875
train,inclusion_98.xml,inclusion_98.jpg,inclusion,200,200,38,1,109,198,71,197,13987,0.3604060913705584
train,inclusion_99.xml,inclusion_99.jpg,inclusion,200,200,109,3,180,198,71,195,13845,0.3641025641025641
train,patches_1.xml,patches_1.jpg,patches,200,200,43,10,106,97,63,87,5481,0.7241379310344828
train,patches_1.xml,patches_1.jpg,patches,200,200,32,91,81,148,49,57,2793,0.8596491228070176
train,patches_1.xml,patches_1.jpg,patches,200,200,23,156,62,198,39,42,1638,0.9285714285714286
train,patches_10.xml,patches_10.jpg,patches,200,200,9,88,49,140,40,52,2080,0.7692307692307693
train,patches_10.xml,patches_10.jpg,patches,200,200,124,1,173,117,49,116,5684,0.4224137931034483
train,patches_100.xml,patches_100.jpg,patches,200,200,1,73,21,132,20,59,1180,0.3389830508474576
train,patches_100.xml,patches_100.jpg,patches,200,200,109,1,160,111,51,110,5610,0.4636363636363636
train,patches_100.xml,patches_100.jpg,patches,200,200,120,117,163,186,43,69,2967,0.6231884057971014
train,patches_101.xml,patches_101.jpg,patches,200,200,27,1,78,92,51,91,4641,0.5604395604395604
train,patches_101.xml,patches_101.jpg,patches,200,200,113,1,175,59,62,58,3596,1.0689655172413792
train,patches_101.xml,patches_101.jpg,patches,200,200,129,79,176,200,47,121,5687,0.3884297520661157
train,patches_102.xml,patches_102.jpg,patches,200,200,20,53,94,139,74,86,6364,0.8604651162790697
train,patches_102.xml,patches_102.jpg,patches,200,200,126,108,166,156,40,48,1920,0.8333333333333334
train,patches_103.xml,patches_103.jpg,patches,200,200,64,30,117,181,53,151,8003,0.3509933774834437
train,patches_104.xml,patches_104,patches,200,200,1,88,41,200,40,112,4480,0.35714285714285715
train,patches_104.xml,patches_104,patches,200,200,50,107,84,157,34,50,1700,0.68
train,patches_104.xml,patches_104,patches,200,200,129,26,168,94,39,68,2652,0.5735294117647058
train,patches_104.xml,patches_104,patches,200,200,152,140,199,200,47,60,2820,0.7833333333333333
train,patches_105.xml,patches_105.jpg,patches,200,200,29,1,76,92,47,91,4277,0.5164835164835165
train,patches_105.xml,patches_105.jpg,patches,200,200,116,1,174,53,58,52,3016,1.1153846153846154
train,patches_105.xml,patches_105.jpg,patches,200,200,130,78,173,200,43,122,5246,0.3524590163934426
train,patches_106.xml,patches_106,patches,200,200,75,67,108,139,33,72,2376,0.4583333333333333
train,patches_107.xml,patches_107,patches,200,200,97,9,152,111,55,102,5610,0.5392156862745098
train,patches_107.xml,patches_107,patches,200,200,69,1,103,14,34,13,442,2.6153846153846154
train,patches_108.xml,patches_108.jpg,patches,200,200,8,1,64,122,56,121,6776,0.4628099173553719
train,patches_108.xml,patches_108.jpg,patches,200,200,75,1,177,111,102,110,11220,0.9272727272727272
train,patches_108.xml,patches_108.jpg,patches,200,200,145,117,190,187,45,70,3150,0.6428571428571429
train,patches_109.xml,patches_109.jpg,patches,200,200,1,124,23,153,22,29,638,0.7586206896551724
train,patches_109.xml,patches_109.jpg,patches,200,200,67,20,130,170,63,150,9450,0.42
train,patches_109.xml,patches_109.jpg,patches,200,200,176,116,200,157,24,41,984,0.5853658536585366
train,patches_11.xml,patches_11.jpg,patches,200,200,1,65,50,164,49,99,4851,0.494949494949495
train,patches_11.xml,patches_11.jpg,patches,200,200,158,65,192,168,34,103,3502,0.3300970873786408
train,patches_110.xml,patches_110.jpg,patches,200,200,11,94,47,137,36,43,1548,0.8372093023255814
train,patches_110.xml,patches_110.jpg,patches,200,200,61,68,140,165,79,97,7663,0.8144329896907216
train,patches_111.xml,patches_111.jpg,patches,200,200,53,147,102,199,49,52,2548,0.9423076923076923
train,patches_111.xml,patches_111.jpg,patches,200,200,132,1,195,178,63,177,11151,0.3559322033898305
train,patches_112.xml,patches_112.jpg,patches,200,200,48,136,96,174,48,38,1824,1.263157894736842
train,patches_112.xml,patches_112.jpg,patches,200,200,58,9,100,77,42,68,2856,0.6176470588235294
train,patches_112.xml,patches_112.jpg,patches,200,200,132,24,181,76,49,52,2548,0.9423076923076923
train,patches_112.xml,patches_112.jpg,patches,200,200,132,80,200,199,68,119,8092,0.5714285714285714
train,patches_113.xml,patches_113.jpg,patches,200,200,4,71,78,167,74,96,7104,0.7708333333333334
train,patches_113.xml,patches_113.jpg,patches,200,200,135,39,181,76,46,37,1702,1.2432432432432432
train,patches_114.xml,patches_114.jpg,patches,200,200,1,1,88,113,87,112,9744,0.7767857142857143
train,patches_114.xml,patches_114.jpg,patches,200,200,58,120,102,189,44,69,3036,0.6376811594202898
train,patches_114.xml,patches_114.jpg,patches,200,200,131,125,182,198,51,73,3723,0.6986301369863014
train,patches_114.xml,patches_114.jpg,patches,200,200,130,28,178,98,48,70,3360,0.6857142857142857
train,patches_114.xml,patches_114.jpg,patches,200,200,148,1,192,29,44,28,1232,1.5714285714285714
train,patches_115.xml,patches_115.jpg,patches,200,200,16,93,92,200,76,107,8132,0.7102803738317757
train,patches_115.xml,patches_115.jpg,patches,200,200,111,127,161,179,50,52,2600,0.9615384615384616
train,patches_115.xml,patches_115.jpg,patches,200,200,56,6,92,62,36,56,2016,0.6428571428571429
train,patches_115.xml,patches_115.jpg,patches,200,200,147,41,198,133,51,92,4692,0.5543478260869565
train,patches_116.xml,patches_116.jpg,patches,200,200,27,4,92,200,65,196,12740,0.33163265306122447
train,patches_116.xml,patches_116.jpg,patches,200,200,114,62,196,200,82,138,11316,0.5942028985507246
train,patches_116.xml,patches_116.jpg,patches,200,200,163,1,194,29,31,28,868,1.1071428571428572
train,patches_117.xml,patches_117.jpg,patches,200,200,1,68,51,123,50,55,2750,0.9090909090909091
train,patches_117.xml,patches_117.jpg,patches,200,200,82,83,155,160,73,77,5621,0.948051948051948
train,patches_118.xml,patches_118.jpg,patches,200,200,6,18,90,91,84,73,6132,1.1506849315068493
train,patches_118.xml,patches_118.jpg,patches,200,200,129,10,198,200,69,190,13110,0.3631578947368421
train,patches_118.xml,patches_118.jpg,patches,200,200,87,68,172,199,85,131,11135,0.648854961832061
train,patches_119.xml,patches_119.jpg,patches,200,200,1,2,80,199,79,197,15563,0.4010152284263959
train,patches_119.xml,patches_119.jpg,patches,200,200,148,1,186,43,38,42,1596,0.9047619047619048
train,patches_119.xml,patches_119.jpg,patches,200,200,104,89,200,199,96,110,10560,0.8727272727272727
train,patches_12.xml,patches_12,patches,200,200,15,154,46,200,31,46,1426,0.6739130434782609
train,patches_12.xml,patches_12,patches,200,200,89,78,166,166,77,88,6776,0.875
train,patches_12.xml,patches_12,patches,200,200,125,14,164,63,39,49,1911,0.7959183673469388
train,patches_120.xml,patches_120.jpg,patches,200,200,41,1,83,73,42,72,3024,0.5833333333333334
train,patches_120.xml,patches_120.jpg,patches,200,200,105,1,183,86,78,85,6630,0.9176470588235294
train,patches_120.xml,patches_120.jpg,patches,200,200,34,91,83,200,49,109,5341,0.44954128440366975
train,patches_120.xml,patches_120.jpg,patches,200,200,85,70,147,200,62,130,8060,0.47692307692307695
train,patches_120.xml,patches_120.jpg,patches,200,200,1,154,22,198,21,44,924,0.4772727272727273
train,patches_121.xml,patches_121.jpg,patches,200,200,135,1,192,193,57,192,10944,0.296875
train,patches_122.xml,patches_122.jpg,patches,200,200,14,1,54,29,40,28,1120,1.4285714285714286
train,patches_122.xml,patches_122.jpg,patches,200,200,68,30,106,63,38,33,1254,1.1515151515151516
train,patches_122.xml,patches_122.jpg,patches,200,200,112,3,158,72,46,69,3174,0.6666666666666666
train,patches_122.xml,patches_122.jpg,patches,200,200,72,75,156,176,84,101,8484,0.8316831683168316
train,patches_123.xml,patches_123.jpg,patches,200,200,56,16,144,198,88,182,16016,0.4835164835164835
train,patches_123.xml,patches_123.jpg,patches,200,200,152,146,190,198,38,52,1976,0.7307692307692307
train,patches_124.xml,patches_124.jpg,patches,200,200,3,1,86,178,83,177,14691,0.4689265536723164
train,patches_124.xml,patches_124.jpg,patches,200,200,96,28,194,167,98,139,13622,0.7050359712230215
train,patches_125.xml,patches_125.jpg,patches,200,200,1,160,33,200,32,40,1280,0.8
train,patches_125.xml,patches_125.jpg,patches,200,200,128,1,184,111,56,110,6160,0.509090909090909
train,patches_126.xml,patches_126.jpg,patches,200,200,66,24,121,166,55,142,7810,0.3873239436619718
train,patches_127.xml,patches_127.jpg,patches,200,200,1,170,44,199,43,29,1247,1.4827586206896552
train,patches_127.xml,patches_127.jpg,patches,200,200,1,1,160,129,159,128,20352,1.2421875
train,patches_127.xml,patches_127.jpg,patches,200,200,148,122,188,197,40,75,3000,0.5333333333333333
train,patches_127.xml,patches_127.jpg,patches,200,200,144,1,192,130,48,129,6192,0.37209302325581395
train,patches_128.xml,patches_128.jpg,patches,200,200,1,42,52,184,51,142,7242,0.3591549295774648
train,patches_128.xml,patches_128.jpg,patches,200,200,148,61,190,109,42,48,2016,0.875
train,patches_128.xml,patches_128.jpg,patches,200,200,146,1,190,59,44,58,2552,0.7586206896551724
train,patches_128.xml,patches_128.jpg,patches,200,200,169,179,200,199,31,20,620,1.55
train,patches_128.xml,patches_128.jpg,patches,200,200,1,1,28,16,27,15,405,1.8
train,patches_129.xml,patches_129.jpg,patches,200,200,38,34,69,109,31,75,2325,0.41333333333333333
train,patches_13.xml,patches_13.jpg,patches,200,200,64,69,116,178,52,109,5668,0.47706422018348627
train,patches_130.xml,patches_130.jpg,patches,200,200,21,17,64,189,43,172,7396,0.25
train,patches_130.xml,patches_130.jpg,patches,200,200,116,87,192,199,76,112,8512,0.6785714285714286
train,patches_130.xml,patches_130.jpg,patches,200,200,161,1,187,16,26,15,390,1.7333333333333334
train,patches_131.xml,patches_131.jpg,patches,200,200,23,154,45,176,22,22,484,1.0
train,patches_131.xml,patches_131.jpg,patches,200,200,57,73,82,105,25,32,800,0.78125
train,patches_131.xml,patches_131.jpg,patches,200,200,67,120,144,200,77,80,6160,0.9625
train,patches_132.xml,patches_132.jpg,patches,200,200,16,1,59,111,43,110,4730,0.39090909090909093
train,patches_132.xml,patches_132.jpg,patches,200,200,109,14,189,191,80,177,14160,0.4519774011299435
train,patches_133.xml,patches_133.jpg,patches,200,200,58,1,130,38,72,37,2664,1.945945945945946
train,patches_133.xml,patches_133.jpg,patches,200,200,103,35,136,94,33,59,1947,0.559322033898305
train,patches_133.xml,patches_133.jpg,patches,200,200,64,172,131,199,67,27,1809,2.4814814814814814
train,patches_134.xml,patches_134.jpg,patches,200,200,53,36,124,174,71,138,9798,0.5144927536231884
train,patches_134.xml,patches_134.jpg,patches,200,200,155,118,200,194,45,76,3420,0.5921052631578947
train,patches_135.xml,patches_135.jpg,patches,200,200,73,27,110,94,37,67,2479,0.5522388059701493
train,patches_136.xml,patches_136.jpg,patches,200,200,76,1,132,199,56,198,11088,0.2828282828282828
train,patches_137.xml,patches_137.jpg,patches,200,200,21,48,101,123,80,75,6000,1.0666666666666667
train,patches_137.xml,patches_137.jpg,patches,200,200,99,51,179,190,80,139,11120,0.5755395683453237
train,patches_138.xml,patches_138.jpg,patches,200,200,24,99,109,199,85,100,8500,0.85
train,patches_138.xml,patches_138.jpg,patches,200,200,64,1,133,89,69,88,6072,0.7840909090909091
train,patches_138.xml,patches_138.jpg,patches,200,200,1,1,43,22,42,21,882,2.0
train,patches_139.xml,patches_139.jpg,patches,200,200,40,85,107,188,67,103,6901,0.6504854368932039
train,patches_139.xml,patches_139.jpg,patches,200,200,135,124,190,179,55,55,3025,1.0
train,patches_139.xml,patches_139.jpg,patches,200,200,62,11,87,55,25,44,1100,0.5681818181818182
train,patches_14.xml,patches_14.jpg,patches,200,200,78,71,150,127,72,56,4032,1.2857142857142858
train,patches_140.xml,patches_140.jpg,patches,200,200,5,1,70,56,65,55,3575,1.1818181818181819
train,patches_140.xml,patches_140.jpg,patches,200,200,20,118,65,192,45,74,3330,0.6081081081081081
train,patches_140.xml,patches_140.jpg,patches,200,200,82,127,141,193,59,66,3894,0.8939393939393939
train,patches_140.xml,patches_140.jpg,patches,200,200,98,1,154,42,56,41,2296,1.3658536585365855
train,patches_140.xml,patches_140.jpg,patches,200,200,154,10,200,199,46,189,8694,0.24338624338624337
train,patches_141.xml,patches_141.jpg,patches,200,200,71,104,98,130,27,26,702,1.0384615384615385
train,patches_141.xml,patches_141.jpg,patches,200,200,131,14,179,90,48,76,3648,0.631578947368421
train,patches_141.xml,patches_141.jpg,patches,200,200,129,106,190,200,61,94,5734,0.648936170212766
train,patches_142.xml,patches_142.jpg,patches,200,200,1,13,47,88,46,75,3450,0.6133333333333333
train,patches_142.xml,patches_142.jpg,patches,200,200,1,106,60,199,59,93,5487,0.6344086021505376
train,patches_142.xml,patches_142.jpg,patches,200,200,63,26,128,107,65,81,5265,0.8024691358024691
train,patches_142.xml,patches_142.jpg,patches,200,200,130,1,197,161,67,160,10720,0.41875
train,patches_142.xml,patches_142.jpg,patches,200,200,100,127,179,199,79,72,5688,1.0972222222222223
train,patches_143.xml,patches_143.jpg,patches,200,200,35,6,125,163,90,157,14130,0.5732484076433121
train,patches_143.xml,patches_143.jpg,patches,200,200,1,20,30,54,29,34,986,0.8529411764705882
train,patches_143.xml,patches_143.jpg,patches,200,200,39,173,80,200,41,27,1107,1.5185185185185186
train,patches_144.xml,patches_144.jpg,patches,200,200,17,47,74,139,57,92,5244,0.6195652173913043
train,patches_144.xml,patches_144.jpg,patches,200,200,80,10,167,118,87,108,9396,0.8055555555555556
train,patches_145.xml,patches_145.jpg,patches,200,200,6,1,76,67,70,66,4620,1.0606060606060606
train,patches_145.xml,patches_145.jpg,patches,200,200,4,76,65,200,61,124,7564,0.49193548387096775
train,patches_145.xml,patches_145.jpg,patches,200,200,109,1,174,80,65,79,5135,0.8227848101265823
train,patches_145.xml,patches_145.jpg,patches,200,200,113,69,190,199,77,130,10010,0.5923076923076923
train,patches_146.xml,patches_146.jpg,patches,200,200,1,1,66,79,65,78,5070,0.8333333333333334
train,patches_146.xml,patches_146.jpg,patches,200,200,6,68,74,200,68,132,8976,0.5151515151515151
train,patches_146.xml,patches_146.jpg,patches,200,200,139,1,178,48,39,47,1833,0.8297872340425532
train,patches_147.xml,patches_147.jpg,patches,200,200,40,1,88,76,48,75,3600,0.64
train,patches_147.xml,patches_147.jpg,patches,200,200,43,88,103,199,60,111,6660,0.5405405405405406
train,patches_147.xml,patches_147.jpg,patches,200,200,161,1,200,199,39,198,7722,0.19696969696969696
train,patches_148.xml,patches_148.jpg,patches,200,200,1,42,41,146,40,104,4160,0.38461538461538464
train,patches_148.xml,patches_148.jpg,patches,200,200,62,1,144,189,82,188,15416,0.43617021276595747
train,patches_149.xml,patches_149.jpg,patches,200,200,38,3,136,194,98,191,18718,0.5130890052356021
train,patches_149.xml,patches_149.jpg,patches,200,200,137,47,199,199,62,152,9424,0.40789473684210525
train,patches_149.xml,patches_149.jpg,patches,200,200,155,1,198,56,43,55,2365,0.7818181818181819
train,patches_15.xml,patches_15.jpg,patches,200,200,59,1,112,52,53,51,2703,1.0392156862745099
train,patches_15.xml,patches_15.jpg,patches,200,200,67,75,109,200,42,125,5250,0.336
train,patches_150.xml,patches_150.jpg,patches,200,200,3,1,59,157,56,156,8736,0.358974358974359
train,patches_150.xml,patches_150.jpg,patches,200,200,1,161,51,200,50,39,1950,1.2820512820512822
train,patches_150.xml,patches_150.jpg,patches,200,200,118,1,194,200,76,199,15124,0.38190954773869346
train,patches_151.xml,patches_151.jpg,patches,200,200,27,1,87,196,60,195,11700,0.3076923076923077
train,patches_151.xml,patches_151.jpg,patches,200,200,1,1,27,91,26,90,2340,0.28888888888888886
train,patches_151.xml,patches_151.jpg,patches,200,200,78,103,127,188,49,85,4165,0.5764705882352941
train,patches_151.xml,patches_151.jpg,patches,200,200,150,1,200,200,50,199,9950,0.25125628140703515
train,patches_152.xml,patches_152.jpg,patches,200,200,19,1,73,79,54,78,4212,0.6923076923076923
train,patches_152.xml,patches_152.jpg,patches,200,200,7,103,32,149,25,46,1150,0.5434782608695652
train,patches_152.xml,patches_152.jpg,patches,200,200,95,157,132,200,37,43,1591,0.8604651162790697
train,patches_152.xml,patches_152.jpg,patches,200,200,152,149,200,200,48,51,2448,0.9411764705882353
train,patches_152.xml,patches_152.jpg,patches,200,200,96,1,142,110,46,109,5014,0.42201834862385323
train,patches_152.xml,patches_152.jpg,patches,200,200,144,21,195,104,51,83,4233,0.6144578313253012
train,patches_153.xml,patches_153.jpg,patches,200,200,27,53,132,157,105,104,10920,1.0096153846153846
train,patches_154.xml,patches_154.jpg,patches,200,200,28,1,73,63,45,62,2790,0.7258064516129032
train,patches_154.xml,patches_154.jpg,patches,200,200,41,78,74,140,33,62,2046,0.532258064516129
