split,filename,object_index,class_name,source_image_path,crop_path,xmin,ymin,xmax,ymax,padded_xmin,padded_ymin,padded_xmax,padded_ymax,crop_width,crop_height
train,inclusion_32.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_32.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_32_obj03_inclusion.jpg,114,87,136,165,109,82,141,170,32,88
train,inclusion_32.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_32.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_32_obj04_inclusion.jpg,43,159,67,199,38,154,72,200,34,46
train,inclusion_33.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_33.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_33_obj00_inclusion.jpg,66,5,98,196,61,0,103,200,42,200
train,inclusion_33.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_33.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_33_obj01_inclusion.jpg,113,4,144,111,108,0,149,116,41,116
train,inclusion_33.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_33.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_33_obj02_inclusion.jpg,142,55,167,129,137,50,172,134,35,84
train,inclusion_34.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_34.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_34_obj00_inclusion.jpg,129,72,166,182,124,67,171,187,47,120
train,inclusion_34.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_34.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_34_obj01_inclusion.jpg,20,41,54,171,15,36,59,176,44,140
train,inclusion_34.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_34.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_34_obj02_inclusion.jpg,69,104,97,163,64,99,102,168,38,69
train,inclusion_34.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_34.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_34_obj03_inclusion.jpg,89,10,109,59,84,5,114,64,30,59
train,inclusion_35.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_35.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_35_obj00_inclusion.jpg,119,5,157,96,114,0,162,101,48,101
train,inclusion_35.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_35.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_35_obj01_inclusion.jpg,148,2,191,196,143,0,196,200,53,200
train,inclusion_35.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_35.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_35_obj02_inclusion.jpg,118,127,141,196,113,122,146,200,33,78
train,inclusion_36.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_36.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_36_obj00_inclusion.jpg,38,2,109,197,33,0,114,200,81,200
train,inclusion_36.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_36.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_36_obj01_inclusion.jpg,120,3,148,100,115,0,153,105,38,105
train,inclusion_36.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_36.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_36_obj02_inclusion.jpg,130,115,153,199,125,110,158,200,33,90
train,inclusion_36.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_36.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_36_obj03_inclusion.jpg,174,1,199,152,169,0,200,157,31,157
train,inclusion_37.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_37.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_37_obj00_inclusion.jpg,63,2,94,77,58,0,99,82,41,82
train,inclusion_37.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_37.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_37_obj01_inclusion.jpg,8,3,48,197,3,0,53,200,50,200
train,inclusion_37.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_37.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_37_obj02_inclusion.jpg,68,90,95,198,63,85,100,200,37,115
train,inclusion_37.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_37.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_37_obj03_inclusion.jpg,120,3,163,197,115,0,168,200,53,200
train,inclusion_37.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_37.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_37_obj04_inclusion.jpg,174,2,193,147,169,0,198,152,29,152
train,inclusion_38.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_38.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_38_obj00_inclusion.jpg,17,1,64,199,12,0,69,200,57,200
train,inclusion_38.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_38.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_38_obj01_inclusion.jpg,71,77,92,147,66,72,97,152,31,80
train,inclusion_38.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_38.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_38_obj02_inclusion.jpg,143,2,181,197,138,0,186,200,48,200
train,inclusion_38.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_38.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_38_obj03_inclusion.jpg,105,75,120,105,100,70,125,110,25,40
train,inclusion_39.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_39.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_39_obj00_inclusion.jpg,12,21,40,193,7,16,45,198,38,182
train,inclusion_39.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_39.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_39_obj01_inclusion.jpg,48,5,85,142,43,0,90,147,47,147
train,inclusion_39.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_39.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_39_obj02_inclusion.jpg,114,2,149,192,109,0,154,197,45,197
train,inclusion_4.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_4.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_4_obj00_inclusion.jpg,91,43,112,140,86,38,117,145,31,107
train,inclusion_4.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_4.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_4_obj01_inclusion.jpg,94,2,119,44,89,0,124,49,35,49
train,inclusion_40.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_40.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_40_obj00_inclusion.jpg,21,4,44,68,16,0,49,73,33,73
train,inclusion_40.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_40.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_40_obj01_inclusion.jpg,65,29,104,199,60,24,109,200,49,176
train,inclusion_40.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_40.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_40_obj02_inclusion.jpg,16,64,38,111,11,59,43,116,32,57
train,inclusion_41.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_41.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_41_obj00_inclusion.jpg,56,57,82,123,51,52,87,128,36,76
train,inclusion_41.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_41.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_41_obj01_inclusion.jpg,89,1,126,191,84,0,131,196,47,196
train,inclusion_41.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_41.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_41_obj02_inclusion.jpg,130,85,161,159,125,80,166,164,41,84
train,inclusion_41.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_41.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_41_obj03_inclusion.jpg,156,1,174,79,151,0,179,84,28,84
train,inclusion_41.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_41.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_41_obj04_inclusion.jpg,182,4,198,155,177,0,200,160,23,160
train,inclusion_42.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_42.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_42_obj00_inclusion.jpg,7,30,28,102,2,25,33,107,31,82
train,inclusion_42.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_42.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_42_obj01_inclusion.jpg,122,114,146,191,117,109,151,196,34,87
train,inclusion_42.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_42.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_42_obj02_inclusion.jpg,36,6,62,89,31,1,67,94,36,93
train,inclusion_42.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_42.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_42_obj03_inclusion.jpg,160,60,176,102,155,55,181,107,26,52
train,inclusion_43.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj00_inclusion.jpg,18,120,41,195,13,115,46,200,33,85
train,inclusion_43.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj01_inclusion.jpg,1,1,23,196,0,0,28,200,28,200
train,inclusion_43.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj02_inclusion.jpg,29,22,57,182,24,17,62,187,38,170
train,inclusion_43.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj03_inclusion.jpg,96,72,124,160,91,67,129,165,38,98
train,inclusion_43.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj04_inclusion.jpg,148,50,177,149,143,45,182,154,39,109
train,inclusion_43.jpg,5,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj05_inclusion.jpg,102,1,122,37,97,0,127,42,30,42
train,inclusion_43.jpg,6,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj06_inclusion.jpg,52,3,78,79,47,0,83,84,36,84
train,inclusion_43.jpg,7,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_43.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_43_obj07_inclusion.jpg,165,1,184,38,160,0,189,43,29,43
train,inclusion_44.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_44.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_44_obj00_inclusion.jpg,32,77,65,181,27,72,70,186,43,114
train,inclusion_44.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_44.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_44_obj01_inclusion.jpg,49,32,70,73,44,27,75,78,31,51
train,inclusion_44.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_44.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_44_obj02_inclusion.jpg,116,6,162,199,111,1,167,200,56,199
train,inclusion_45.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj00_inclusion.jpg,56,1,89,117,51,0,94,122,43,122
train,inclusion_45.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj01_inclusion.jpg,2,8,37,148,0,3,42,153,42,150
train,inclusion_45.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj02_inclusion.jpg,53,129,75,197,48,124,80,200,32,76
train,inclusion_45.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj03_inclusion.jpg,148,54,172,113,143,49,177,118,34,69
train,inclusion_45.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj04_inclusion.jpg,84,6,107,88,79,1,112,93,33,92
train,inclusion_45.jpg,5,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj05_inclusion.jpg,27,78,44,114,22,73,49,119,27,46
train,inclusion_45.jpg,6,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_45.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_45_obj06_inclusion.jpg,103,147,120,176,98,142,125,181,27,39
train,inclusion_46.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_46.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_46_obj00_inclusion.jpg,27,1,54,167,22,0,59,172,37,172
train,inclusion_46.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_46.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_46_obj01_inclusion.jpg,59,9,97,196,54,4,102,200,48,196
train,inclusion_47.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_47.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_47_obj00_inclusion.jpg,103,11,136,198,98,6,141,200,43,194
train,inclusion_47.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_47.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_47_obj01_inclusion.jpg,139,1,172,181,134,0,177,186,43,186
train,inclusion_47.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_47.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_47_obj02_inclusion.jpg,99,1,122,47,94,0,127,52,33,52
train,inclusion_48.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_48.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_48_obj00_inclusion.jpg,48,1,83,198,43,0,88,200,45,200
train,inclusion_48.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_48.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_48_obj01_inclusion.jpg,86,1,111,155,81,0,116,160,35,160
train,inclusion_49.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_49.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_49_obj00_inclusion.jpg,133,3,178,197,128,0,183,200,55,200
train,inclusion_5.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_5.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_5_obj00_inclusion.jpg,141,89,166,186,136,84,171,191,35,107
train,inclusion_5.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_5.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_5_obj01_inclusion.jpg,143,11,158,39,138,6,163,44,25,38
train,inclusion_5.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_5.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_5_obj02_inclusion.jpg,140,49,168,90,135,44,173,95,38,51
train,inclusion_50.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_50.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_50_obj00_inclusion.jpg,77,1,118,196,72,0,123,200,51,200
train,inclusion_51.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_51.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_51_obj00_inclusion.jpg,30,2,70,197,25,0,75,200,50,200
train,inclusion_52.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_52.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_52_obj00_inclusion.jpg,81,1,124,197,76,0,129,200,53,200
train,inclusion_53.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_53.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_53_obj00_inclusion.jpg,22,1,58,172,17,0,63,177,46,177
train,inclusion_54.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_54.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_54_obj00_inclusion.jpg,79,1,108,90,74,0,113,95,39,95
train,inclusion_54.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_54.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_54_obj01_inclusion.jpg,82,77,116,199,77,72,121,200,44,128
train,inclusion_55.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_55.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_55_obj00_inclusion.jpg,139,1,183,198,134,0,188,200,54,200
train,inclusion_56.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_56.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_56_obj00_inclusion.jpg,9,1,51,180,4,0,56,185,52,185
train,inclusion_56.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_56.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_56_obj01_inclusion.jpg,51,1,79,198,46,0,84,200,38,200
train,inclusion_57.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_57.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_57_obj00_inclusion.jpg,145,94,178,176,140,89,183,181,43,92
train,inclusion_57.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_57.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_57_obj01_inclusion.jpg,99,104,123,168,94,99,128,173,34,74
train,inclusion_57.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_57.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_57_obj02_inclusion.jpg,151,18,168,49,146,13,173,54,27,41
train,inclusion_58.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_58.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_58_obj00_inclusion.jpg,109,75,139,160,104,70,144,165,40,95
train,inclusion_58.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_58.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_58_obj01_inclusion.jpg,61,88,83,149,56,83,88,154,32,71
train,inclusion_59.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_59.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_59_obj00_inclusion.jpg,19,89,48,173,14,84,53,178,39,94
train,inclusion_59.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_59.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_59_obj01_inclusion.jpg,104,6,146,114,99,1,151,119,52,118
train,inclusion_59.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_59.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_59_obj02_inclusion.jpg,143,94,164,136,138,89,169,141,31,52
train,inclusion_59.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_59.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_59_obj03_inclusion.jpg,24,16,40,50,19,11,45,55,26,44
train,inclusion_6.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_6.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_6_obj00_inclusion.jpg,167,83,200,95,162,78,200,100,38,22
train,inclusion_6.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_6.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_6_obj01_inclusion.jpg,1,165,136,190,0,160,141,195,141,35
train,inclusion_6.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_6.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_6_obj02_inclusion.jpg,147,167,174,183,142,162,179,188,37,26
train,inclusion_60.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_60.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_60_obj00_inclusion.jpg,32,1,55,68,27,0,60,73,33,73
train,inclusion_60.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_60.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_60_obj01_inclusion.jpg,30,151,48,200,25,146,53,200,28,54
train,inclusion_60.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_60.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_60_obj02_inclusion.jpg,132,81,174,198,127,76,179,200,52,124
train,inclusion_60.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_60.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_60_obj03_inclusion.jpg,31,72,48,134,26,67,53,139,27,72
train,inclusion_60.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_60.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_60_obj04_inclusion.jpg,159,1,173,31,154,0,178,36,24,36
train,inclusion_61.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_61.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_61_obj00_inclusion.jpg,60,1,93,159,55,0,98,164,43,164
train,inclusion_61.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_61.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_61_obj01_inclusion.jpg,84,37,119,199,79,32,124,200,45,168
train,inclusion_62.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj00_inclusion.jpg,39,1,67,74,34,0,72,79,38,79
train,inclusion_62.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj01_inclusion.jpg,147,86,189,197,142,81,194,200,52,119
train,inclusion_62.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj02_inclusion.jpg,40,162,57,198,35,157,62,200,27,43
train,inclusion_62.jpg,3,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj03_inclusion.jpg,1,66,33,199,0,61,38,200,38,139
train,inclusion_62.jpg,4,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj04_inclusion.jpg,39,77,59,140,34,72,64,145,30,73
train,inclusion_62.jpg,5,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj05_inclusion.jpg,169,1,182,32,164,0,187,37,23,37
train,inclusion_62.jpg,6,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj06_inclusion.jpg,39,77,59,140,34,72,64,145,30,73
train,inclusion_62.jpg,7,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_62.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_62_obj07_inclusion.jpg,46,116,59,146,41,111,64,151,23,40
train,inclusion_63.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_63.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_63_obj00_inclusion.jpg,143,41,168,116,138,36,173,121,35,85
train,inclusion_63.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_63.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_63_obj01_inclusion.jpg,147,108,164,179,142,103,169,184,27,81
train,inclusion_64.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_64.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_64_obj00_inclusion.jpg,112,1,136,70,107,0,141,75,34,75
train,inclusion_64.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_64.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_64_obj01_inclusion.jpg,106,91,138,198,101,86,143,200,42,114
train,inclusion_65.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_65.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_65_obj00_inclusion.jpg,30,1,57,82,25,0,62,87,37,87
train,inclusion_65.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_65.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_65_obj01_inclusion.jpg,147,20,191,198,142,15,196,200,54,185
train,inclusion_65.jpg,2,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_65.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_65_obj02_inclusion.jpg,27,108,48,145,22,103,53,150,31,47
train,inclusion_66.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_66.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_66_obj00_inclusion.jpg,64,1,108,197,59,0,113,200,54,200
train,inclusion_67.jpg,0,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_67.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_67_obj00_inclusion.jpg,71,31,97,92,66,26,102,97,36,71
train,inclusion_67.jpg,1,inclusion,C:\NEU-DET\train\images\inclusion\inclusion_67.jpg,C:\NEU-DET\crops\train\inclusion\inclusion_67_obj01_inclusion.jpg,126,1,151,73,121,0,156,78,35,78
